name,star,comment,class,address,latitude,longitude
LAN CAFE 懶咖啡．冰?,4,170,冰品飲料店,新北市板橋區國慶路278號,24.998899,121.463401
泰繽紛-泰式奶茶????????????板橋南雅總店（原泰旺泰奶）,5,170,冰品飲料店,新北市板橋區南雅東路一號南雅夜市入口處左邊,25.0056641,121.4554453
茶語茶香(懷仁店),3.9,52,冰品飲料店,新北市板橋區懷仁街85號,25.0183151,121.4775019
CoCo都可 亞東店,4.3,127,冰品飲料店,新北市板橋區四川路二段47巷2-1號,24.9950823,121.4539569
春和茶水攤-板橋大仁店,4.9,19,冰品飲料店,新北市板橋區大仁街108號,25.0159585,121.4530308
漢東茶行,4.6,101,冰品飲料店,新北市板橋區漢生東路336號,25.0075566,121.4718118
COMEBUY_亞東科大店,4.3,20,冰品飲料店,新北市板橋區四川路二段47巷1弄2號,24.9949066,121.454138
茶美茶-板橋四川店,3.9,29,冰品飲料店,新北市板橋區四川路二段245巷20-2號,24.9929444,121.4511154
50嵐 四川店,4,316,冰品飲料店,新北市板橋區四川路一段202號,25.0024064,121.4595252
醜女青草茶（一三五不賣餅）,5,1,冰品飲料店,新北市板橋區南雅東路29巷3之 3號,25.0056906,121.4540687
鼎豐養生甜品店,4.3,2,冰品飲料店,新北市板橋區華興街22號,25.0047735,121.4591644
漢森‧茗Handsome Tea(板橋龍興店),3.7,101,冰品飲料店,新北市板橋區龍興街56號1樓,25.0011561,121.4433613
TEA 館 三民店,4.1,112,冰品飲料店,新北市板橋區三民路二段151號,25.0149994,121.4792801
麻古茶坊板橋四川店,4.1,177,冰品飲料店,新北市板橋區四川路一段206號,25.0023486,121.4593752
Abula阿不拉紅茶-板橋永豐店,4.6,16,冰品飲料店,新北市板橋區永豐街102號,25.020512,121.4759637
福滿溢黑砂糖剉冰華興店,3.4,101,冰品飲料店,新北市板橋區華興街77號,25.0048981,121.4569311
盧師傅冰店,3.8,244,冰品飲料店,新北市板橋區後菜園街24號,25.0102683,121.4569537
一芳水果茶 板橋亞東店,3.9,51,冰品飲料店,新北市板橋區四川路二段47巷3弄7號,24.994874,121.4545146
玩豆花 - 原杓口豆花,4.4,450,冰品飲料店,新北市板橋區仁化街50號,25.0316587,121.475422
COMEBUY_板橋松柏店,4.2,188,冰品飲料店,新北市板橋區松柏街2號,25.0292542,121.473867
翠米悠 Treviio,4.8,55,珍珠奶茶,新北市板橋區民生東路一段25號3樓之10,25.0048304,121.4579058
掌門人手作豆花,4.7,183,冰品飲料店,新北市板橋區文化路一段188巷7弄14號1樓,25.0196456,121.4676132
鮮?豬飲料製造所,4.8,12,冰品飲料店,新北市板橋區莒光路50號,25.02429,121.4706593
非常找茶-古早味紅茶冰,5,1,冰品飲料店,新北市板橋區四維路111號,25.0247266,121.4653637
自己來紅茶鮮乳 板橋介壽店,0,0,冰品飲料店,新北市板橋區介壽街20號,25.0200191,121.4675585
可口豆花店,5,2,冰品飲料店,新北市板橋區介壽街34號,25.019898,121.4680844
好了啦紅茶冰-板橋八德,5,3,冰品飲料店,新北市板橋區雙十路二段47巷11號,25.0258478,121.475974
好了啦-板橋新海店,2,4,冰品飲料店,新北市板橋區新海路103號,25.022524,121.461238
玉露芳華,5,2,冰品飲料店,新北市板橋區新府路75號,25.0131916,121.4624753
豆花匠 傳統原味豆花 嫩仙草,3.9,68,冰品飲料店,新北市板橋區莒光路56號,25.0242089,121.4708464
茶湯會Globalmall板橋車站,3.1,381,冰品飲料店,沒有地址,25.0143985,121.4634922
娃娃臉雪花冰,4.5,397,冰品飲料店,新北市板橋區自由路28號,25.0228232,121.4656202
蜂蜜喝喝,4.3,68,冰品飲料店,新北市板橋區縣民大道三段33巷15號1樓,25.0211324,121.47383
古早味冰棒-桂山,5,1,冰品飲料店,新北市板橋區自由路51巷1號,25.0234648,121.4653607
吃豆腐祖傳手工豆花冰品店(比爾的祖傳手沖豆花),4.4,345,冰品飲料店,新北市板橋區民生路三段115號,25.0254674,121.466255
那間冰沙,5,138,冰品飲料店,新北市板橋區莊敬路94號一樓,25.0246443,121.4713113
板橋新埔 一碗粉條冰,3.9,35,冰品飲料店,新北市板橋區自由路58號,25.0236493,121.4657882
杜芳子古早味茶鋪 板橋文化店,4.1,87,冰品飲料店,新北市板橋區文化路一段219-5號,25.0173137,121.4636137
雅圓冰店,4.3,46,冰品飲料店,新北市板橋區文化路一段188巷7弄14號,25.0196456,121.4676132
放禮funz-環球板橋B1門市,0,0,冰品飲料店,新北市板橋區縣民大道二段7號B1,25.0143985,121.4634922
D&D滴滴茶飲專賣,5,8,無酒精飲料店,新北市板橋區信義路136號,24.9919935,121.4585315
COMEBUY_亞東醫院店,3.7,142,冰品飲料店,新北市板橋區南雅南路二段138號,24.9965273,121.4517602
十里茶香,0,0,冰品飲料店,新北市板橋區信義路173號,24.9920532,121.4590755
冬城門板橋信義店,4.7,13,冰品飲料店,新北市板橋區信義路150巷2號1樓,24.9917969,121.4586122
板橋愛君渴I DRINK,4.7,15,冰品飲料店,新北市板橋區信義路27號,24.9965056,121.4571127
穀物淇冰,3.9,10,冰品飲料店,新北市板橋區信義路12號,24.9960742,121.4568486
39號咖啡,4.7,22,冰品飲料店,新北市板橋區僑中三街39號,25.0048102,121.4452194
茶思飯想,4.3,43,冰品飲料店,新北市板橋區僑中二街104巷2號,25.0079639,121.4458872
鮮茶道板橋僑中店,4.2,24,無酒精飲料店,新北市板橋區僑中一街86號,25.0117381,121.44726
清原芋圓 板橋四維店（滿300外送）,4.4,289,冰品飲料店,沒有地址,25.0248807,121.465456
丸作食茶-新北板橋僑中店,3.7,53,冰品飲料店,新北市板橋區僑中二街104巷2號,25.0079639,121.4458872
調查站黑糖珍珠鮮奶,5,3,冰品飲料店,新北市板橋區民治街107號 對面,25.0313397,121.4788745
茶湯會 TPTEA 板橋四維店,4.4,478,珍珠奶茶,新北市板橋區四維路284號,25.0290469,121.4631181
台灣仙草,4.6,251,冰品飲料店,新北市板橋區懷德街233巷2號,25.0286849,121.4807775
COMEBUY_板橋民治,4,47,冰品飲料店,新北市板橋區民治街121號,25.0309385,121.4781824
初豆製漿所(文化店),4.1,103,冰品飲料店,新北市板橋區文化路二段177號,25.0279256,121.4705924
清心福全冷飲店(松柏店),3.7,169,冰品飲料店,新北市板橋區松柏街4號,25.0293786,121.4740664
天仁茗茶 板橋府中店,3.5,278,珍珠奶茶,新北市板橋區府中路83號,25.009423,121.4572567
天仁茗茶 板橋大遠百店,2.6,113,茶葉店,新北市板橋區新站路28號b1,25.0135349,121.4666982
龜記茗品 板橋店,4.5,1,珍珠奶茶,新北市板橋區南雅南路一段71號,25.0057068,121.4558454
鶴茶樓- 鶴頂紅茶商店(板橋府中店),3.5,214,珍珠奶茶,新北市板橋區府中路54號,25.0096696,121.4570669
仁?茶行,0,0,茶葉店,新北市板橋區新生街22號,25.0210832,121.4559465
朋生茶行,5,9,茶葉店,新北市板橋區光復街202巷6-1號1樓,25.0204575,121.4858934
得正#板橋莒光計劃,3.8,86,無酒精飲料店,新北市板橋區莒光路50號,25.02429,121.4706593
好了啦紅茶冰（青年公園店）,4.4,19,冰品飲料店,台北市萬華區萬大路423巷87號彩券行門口1樓,25.0219318,121.5013081
沐可提-黑糖飲品 MILK TEA-BEVERAGE SHOP,3.9,97,冰品飲料店,台北市萬華區南寧路50號1樓,25.0356249,121.504216
好了啦-板橋雙十店,4.8,6,冰品飲料店,新北市板橋區雙十路三段64號,25.0317804,121.4707282
Co Co 都可(環球板橋門市),2.4,57,冰品飲料店,新北市板橋區縣民大道二段7號,25.0144361,121.4638619
可不可熟成紅茶 板橋莒光店,3.9,121,珍珠奶茶,新北市板橋區莒光路47號,25.0244737,121.4706923
茶88,4.9,17,冰品飲料店,新北市板橋區新生街32號,25.0210717,121.4562281
珍煮丹府中店,3.5,191,冰品飲料店,新北市板橋區重慶路34號,25.008869,121.4604822
清心福全板橋龍興店-珍珠奶茶手搖飲料專賣店,4.1,322,冰品飲料店,新北市板橋區龍興街9號,24.9996165,121.4426336
功夫茶 KUNG FU TEA 板橋國光店,4.7,271,珍珠奶茶,新北市板橋區公館街134號,25.0183418,121.4613225
好貪心公司,0,0,冰品飲料店,新北市板橋區213,25.0130994,121.4627576
杯吉兄,4.8,23,冰品飲料店,新北市板橋區大仁街95號,25.0158418,121.4532106
沏茶,4.8,18,冰品飲料店,沒有地址,25.0242076,121.4716134
迷客夏Milksha 新北板橋店,3.6,423,冰品飲料店,沒有地址,25.016649,121.4760088
萬波島嶼紅茶板橋府中店,3.2,90,冰品飲料店,沒有地址,25.0075632,121.4611856
車城綠豆蒜冰,4.5,57,冰品飲料店,沒有地址,25.0162284,121.4536109
Aiyo愛玉-板橋裕民店,4.7,97,冰品飲料店,沒有地址,25.0277562,121.4599505
合力屋 Holy Home 古早味豆花,4.8,300,冰品飲料店,沒有地址,25.015925,121.4624675
阿嬤ㄟ紅豆/紅豆湯/綠豆湯/黑糖剉冰/自釀水果醋,4.4,23,冰品飲料店,沒有地址,25.0147906,121.4600946
50嵐 台北縣總店,3.5,258,冰品飲料店,沒有地址,25.0167415,121.4757522
鮮?豬飲料製造所,4.8,12,冰品飲料店,沒有地址,25.02429,121.4706593
二水町 涼心事業 冰品專門店/板橋豆花/板橋剉冰/板橋冰品/板橋熱甜湯,4.6,451,冰品飲料店,沒有地址,25.0159669,121.473992
知覺優格-板橋小遠百專櫃,0,0,冰品飲料店,沒有地址,25.0109049,121.46422
古早味冰棒-桂山,5,1,冰品飲料店,沒有地址,25.0234648,121.4653607
妍冰 ICE SHOP,4.4,105,冰品飲料店,沒有地址,25.01711,121.4559405
正阪橋茶水坊（總店）,3.4,69,冰品飲料店,沒有地址,25.0301258,121.4717359
CoCo都可 板橋重慶店,4,218,冰品飲料店,沒有地址,25.0024608,121.4627732
一手私藏世界紅茶 板橋四維店,4.3,196,冰品飲料店,沒有地址,25.0293371,121.4629227
50嵐 板橋中山二店,3.8,355,冰品飲料店,沒有地址,25.0105744,121.4624245
初豆製漿所,4.4,387,冰品飲料店,沒有地址,25.0139722,121.4590703
冬冬找茶/萬華區龍山商場/手搖飲料店/天然手工冬瓜茶-萬華熱門飲料|必喝飲料|特色茶飲|人氣茶飲|推薦手搖|在地推薦飲料|必喝冬瓜茶,4.6,32,冰品飲料店,台北市萬華區和平西路三段120號12攤龍山商場一樓,25.0349881,121.4998885
50嵐 龍山寺店,2.9,186,冰品飲料店,台北市萬華區和平西路三段139號1樓,25.035454,121.4990366
好了啦紅茶冰(板橋國光店),3.5,8,無酒精飲料店,新北市板橋區國光路206號,25.0184352,121.461885
麻古茶坊板橋中山店,3.9,529,冰品飲料店,沒有地址,25.016606,121.475923
全民小站 果汁 冰沙 飲料專賣店,5,14,無酒精飲料店,新北市板橋區文聖街138號,25.0280249,121.4784674
可不可熟成紅茶 板橋埔墘店,3.7,125,珍珠奶茶,新北市板橋區中山路二段307號,25.0185586,121.4787064
板橋埔墘市場古早味米苔目冰,4.7,22,冰品飲料店,新北市板橋區民享街59號,25.0153545,121.4761701
美丘。拎茶 [板橋館前],4.6,159,珍珠奶茶,新北市板橋區館前西路77號,25.0071228,121.4574081
茶水表茶飲專賣店,3.6,7,冰品飲料店,沒有地址,25.0169449,121.4746899
富堂春茶行,0,0,茶葉店,新北市板橋區溪崑二街29號,24.9911578,121.428644
清心福全板橋龍興店-珍珠奶茶手搖飲料專賣店,4.1,322,無酒精飲料店,新北市板橋區龍興街9號,24.9996165,121.4426336
春水堂 新板店,3.9,902,中式茶館,新北市板橋區縣民大道二段66號一樓,25.0121116,121.4631805
春水堂 板橋大遠百店,3.5,252,中式茶館,新北市板橋區新站路28號3F,25.0140107,121.4668079
清心福全板橋（漢生東路）中正店-珍珠奶茶手搖飲料專賣店,4,206,珍珠奶茶,新北市板橋區漢生東路179號,25.012007,121.469633
紅茶小清新/ 買五送一 速速來電??????,4.7,69,無酒精飲料店,新北市板橋區松柏街64-2號,25.0303577,121.4759761
松春茗茶,4.2,5,茶葉店,"號 1樓, No. 110實踐路板橋區新北市220",25.0044323,121.4639594
樹春茶行 Shu-Chun Tea Shop,4.9,7,茶葉店,新北市板橋區互助街24號,25.0274636,121.4624933
清心福全長江店-珍珠奶茶手搖飲料專賣店,3.9,145,珍珠奶茶,新北市板橋區長江路二段8號1樓,25.0313315,121.4647249
禾稻香手工豆花,4.1,44,冰品飲料店,新北市板橋區松柏街20號,25.0296973,121.4744736
加新水加水站文聖店,5,3,冰品飲料店,新北市板橋區文聖街132號,25.028201,121.4782992
波漾水果珍珠專賣店（板橋仁愛店）,5,76,冰品飲料店,沒有地址,24.9994101,121.458851
多拿果,3.5,34,冰品飲料店,新北市板橋區倉後街3號,25.009544,121.4554155
武林茶板橋亞東旗艦店,4.6,112,無酒精飲料店,新北市板橋區四川路二段47巷1弄1號,24.9950379,121.4540576
大苑子 板橋中正店,4.3,219,冰品飲料店,新北市板橋區中正路180號,25.0176176,121.456314
50嵐 板橋文化店,3.9,385,冰品飲料店,沒有地址,25.0216767,121.4669911
曼士茶Manstea-板橋府中店,4.1,213,無酒精飲料店,新北市板橋區四川路一段6號,25.0068178,121.4592684
冰不厭炸香Q雞（鹹酥雞）-板橋店,5,26,冰品飲料店,新北市板橋區大觀路一段28巷4號,25.008876,121.4500637
冰店,4.7,21,冰品飲料店,新北市板橋區僑中一街102巷,25.0118235,121.4467765
不正常｜冰品 · 甜湯,4.4,129,冰品飲料店,新北市板橋區大觀路二段37巷54號,25.0025269,121.4491747
鮮果王冰品—大觀店,4.5,144,冰品飲料店,新北市板橋區大觀路三段220巷22號1樓,24.9927847,121.4296348
旺德福,0,0,冰品飲料店,新北市板橋區大觀路三段133巷15號7樓,24.994326,121.4329933
八角甜品鋪-紅豆湯、燒仙草、紅豆湯芝麻大湯圓、桂花芝麻大湯圓,4.6,302,冰品飲料店,新北市板橋區大觀路三段131號,24.9941812,121.4325437
巷弄內 波霸珍珠奶茶,4.3,1,冰品飲料店,新北市板橋區南雅南路一段5巷4號,25.0091883,121.4612942
三豐芋冰城,4.1,1,冰品飲料店,新北市板橋區民族路15號,25.0098167,121.4616752
日出鑄燒餅舖,4.7,120,冰品飲料店,新北市板橋區中山路二段98號,25.0163277,121.4753195
全香豆花 甜品專家,4,661,冰品飲料店,新北市板橋區宮口街22號,25.0100347,121.4574446
Tea Water 茶水格格 /滿100元可外送(車程10分鐘) /板橋總店 / 板橋飲料店/新北飲料店,4.6,213,冰品飲料店,新北市板橋區重慶路276-1號,25.0001946,121.4629163
CoCo 都可 (板橋宏國),4.5,45,冰品飲料店,新北市板橋區宏國路76號,25.0320229,121.4695131
貴陽街愛玉冰,4.5,25,冰品飲料店,台北市萬華區貴陽街二段148號,25.0400804,121.5015514
萬年春茶業股份有限公司,4.8,25,茶葉店,新北市板橋區懷仁街10巷1號,25.0195444,121.4751951
五桐號 板橋中山店,3.6,230,冰品飲料店,沒有地址,25.0101145,121.4620917
品奶茶,4.2,5,無酒精飲料店,新北市板橋區民權路310號,25.0162338,121.4570798
小茶鄉泡沫紅茶店,4.2,98,冰品飲料店,新北市板橋區溪北路150號,24.9882941,121.4303127
三年五班黑糖珍珠鋪-板橋樹林店,4.2,53,冰品飲料店,新北市板橋區金門街173號,24.9901923,121.4326601
春和茶水攤-板橋新生店,3.8,4,冰品飲料店,新北市板橋區新生街26號,25.021081,121.4559781
幸福七?舖｜冷泡茶,5,8,冰品飲料店,新北市板橋區幸福路70巷7號1樓,25.0203168,121.460404
晴子冰室,4.1,389,冰品飲料店,沒有地址,25.0277138,121.4699552
現壓甘蔗原汁,4.6,30,冰品飲料店,新北市板橋區宮口街19號,25.0100301,121.4572634
幸福1號店,4.3,208,冰品飲料店,新北市板橋區民族路273巷2號,25.0068917,121.4709681
亞米亞米仙草奶凍板橋新埔店 x 亞米遊戲館,5,8,冰品飲料店,新北市板橋區裕民街51號,25.0284253,121.4611861
妍冰 ICE SHOP,4.4,105,冰品飲料店,新北市板橋區大仁街6號一樓,25.01711,121.4559405
貝兒 冰品、甜點自助式 ｜清冰無限續碗｜板橋區｜裕民街夜市｜,4.6,131,冰品飲料店,新北市板橋區裕民街66巷5號阿益滷肉飯巷子進來,25.0287429,121.4608307
果迷fun鮮果-果汁紅豆湯雪花冰,4.5,28,冰品飲料店,新北市板橋區四維路309號,25.0286775,121.4629254
小姊姊果汁吧,5,4,冰品飲料店,新北市板橋區裕民街51-4號,25.0284584,121.4612347
清心福全湳雅店-珍珠奶茶手搖飲料專賣店,3.4,122,冰品飲料店,新北市板橋區南雅南路一段81號,25.0055175,121.4557262
翰林茶棧 台北板橋遠百新站店,1.7,258,中式茶館,新北市板橋區新站路28號B1,25.0138214,121.4670422
清心福全廣明店-珍珠奶茶手搖飲料專賣店,4,107,無酒精飲料店,新北市板橋區四川路二段47巷2弄1號,24.9947541,121.4541089
健康裡 蔬果汁,4.7,37,冰品飲料店,"號, No. 3-1建國街板橋區新北市220",25.0170398,121.4571253
禾茶飲,4.3,6,冰品飲料店,新北市板橋區僑中一街124巷7號1樓,25.0125785,121.4456952
COMEBUY_板橋四維店,4.2,121,冰品飲料店,新北市板橋區四維路298號,25.0294354,121.4627502
茶水堂,4.3,3,冰品飲料店,新北市板橋區文聖街13號,25.0322571,121.4756912
板橋施媽媽冰果室,5,15,冰品飲料店,新北市板橋區大仁街8號,25.017113,121.4559102
剉冰店,3.5,25,冰品飲料店,新北市板橋區民治街106號,25.0312708,121.4783691
樂滴咖啡 LD coffee,4.7,115,冰品飲料店,新北市板橋區裕民街99號,25.0278562,121.4600827
初豆製漿所,4.4,387,冰品飲料店,新北市板橋區民權路204號,25.0139722,121.4590703
車城綠豆蒜冰,4.5,57,冰品飲料店,新北市板橋區大仁街90號,25.0162284,121.4536109
金冠楊桃汁、燒仙草、紅豆湯,4.4,49,冰品飲料店,新北市板橋區江寧路三段39號,25.0319776,121.4713998
波霸奶奶,4.8,159,冰品飲料店,新北市板橋區文化路二段182巷5弄28號,25.0281805,121.4727646
Whittard 板橋大遠百,4.8,20,茶葉店,新北市板橋區新站路28號b1,25.0134663,121.466765
天水冰茶,4.7,60,冰品飲料店,新北市板橋區仁化街136號,25.0328913,121.4774577
民治芒果雪花冰/鍋燒麵,4.7,25,冰品飲料店,新北市板橋區四維路124號,25.0249939,121.4654456
嘉義冷凍芋頭冰,4,259,冰品飲料店,新北市板橋區莊敬路138-1號,25.0232766,121.4710249
阿捨泡沫茶舖,0,0,冰品飲料店,新北市板橋區翠華街6巷2號,25.0238788,121.480324
CoCo都可 板橋金門店,4.1,291,珍珠奶茶,新北市板橋區金門街312號,24.98522,121.42872
喫茶小舖-板橋四維店,4.1,46,冰品飲料店,新北市板橋區四維路134號1樓,25.025391,121.465306
小佐?茶作-板橋新埔店,4.3,216,無酒精飲料店,新北市板橋區文化路一段270巷1弄2號1樓,25.0210457,121.4677538
COMEBUY_板橋北門,3.6,12,冰品飲料店,新北市板橋區文化路一段17號,25.0101823,121.4578296
Coffee HABU Co. 咖啡哈?,4.8,346,冰品飲料店,新北市板橋區文化路一段270巷3弄24號,25.0207471,121.4682762
多諾家 | 中式麵食 | 日式丼飯 | 飲料冰品 | 板橋美食 | 平價小吃,4.9,248,冰品飲料店,新北市板橋區文化路二段369巷6號,25.0312862,121.4727631
文好茶WY TEA（手搖飲 古早味紅茶 飲料店）,5,13,冰品飲料店,新北市板橋區南雅西路二段131號檳榔攤,25.0112589,121.4522205
可不可熟成紅茶-板橋文聖店,4.2,168,珍珠奶茶,新北市板橋區文聖街76號,25.0302228,121.4772984
鶴茶樓- 鶴頂紅茶商店 板橋新埔店,4.1,17,珍珠奶茶,新北市板橋區民生路三段11號,25.0235151,121.4672395
龍角 Dragon Horn 板橋新埔店,4.4,9,珍珠奶茶,新北市板橋區民生路三段15號,25.0237884,121.467087
花好月圓-茶飲專賣-板橋致理店,4,20,珍珠奶茶,新北市板橋區文化路一段311-24號,25.0204304,121.4660518
冰,0,0,冰品飲料店,新北市板橋區縣民大道二段7號,25.0141549,121.4636257
三分鐘熱度熱壓吐司- 早午餐|下午茶|咖啡|咖哩推薦||捷運板橋站||板橋火車站,4.4,119,冰品飲料店,新北市板橋區民權路202巷2弄1號,25.0141516,121.4595195
好了啦紅茶冰-板橋長江,5,9,冰品飲料店,新北市板橋區長江路一段210號,25.0307447,121.4627319
一誠茶行,0,0,茶葉店,新北市板橋區新海路135巷9號,25.023177,121.460552
雙城實作 飲品剉冰果凍小吃,4.4,8,冰品飲料店,新北市板橋區四維路269巷25號,25.027838,121.4622171
天天豆花,4.3,133,冰品飲料店,新北市板橋區民治街28號,25.034152,121.4780271
COMEBUY_板橋遠百,4.1,267,冰品飲料店,沒有地址,25.0109289,121.4638228
自己來紅茶鮮乳裕民店,5,3,冰品飲料店,新北市板橋區,25.0277042,121.4594489
清心福全板橋龍興店-珍珠奶茶手搖飲料專賣店,4.1,322,冰品飲料店,沒有地址,24.9996165,121.4426336
山焙SUNBAY(板橋府中店),3.1,105,無酒精飲料店,新北市板橋區重慶路26號,25.0076956,121.4610836
茶星星飲料店,4.2,38,無酒精飲料店,新北市板橋區懷仁街91號,25.0181613,121.4776007
圓丘冰?室(酒柿果枝)｜現榨果汁｜草莓大福｜霜淇淋｜木瓜牛奶｜香蕉牛奶｜蘋果牛奶｜鮮奶紅茶｜火龍果汁｜冷泡茶｜青茶｜迷你披薩｜柳丁原汁｜手工蘋果派｜蔗糖,4.8,61,果汁,新北市板橋區江寧路三段39號之一,25.0319876,121.4713926
青蛙珠子,5,1,冰品飲料店,新北市板橋區松柏街5號,25.0295702,121.4739664
麻古茶坊江翠松柏店,3.6,141,無酒精飲料店,新北市板橋區松柏街37號,25.0302979,121.4754358
W2cafe#r台北推薦聚會餐廳#板橋推薦餐廳#板橋約會餐廳#板橋聚餐餐廳#下午茶#不限時#商業午餐#江子翠美食#親子餐廳#寵物友善#包場餐廳#生日應援,4.5,623,冰品飲料店,新北市板橋區雙十路三段10巷24號1樓,25.0311145,121.4726214
霜江茶行-板橋江翠,3.7,107,冰品飲料店,新北市板橋區松柏街11號,25.0296884,121.474133
綠茶園,4.7,58,冰品飲料店,新北市板橋區龍興街17號,24.9997975,121.4427339
TEA12-手搖飲料專賣店-板橋門市,4,3,冰品飲料店,新北市板橋區裕民街57號1樓,25.0273903,121.4584205
利來冰果室(雙園街66號),4.6,98,冰品飲料店,台北市萬華區雙園街66號,25.0301098,121.4938514
七盞茶 萬華西園店,4.6,541,冰品飲料店,台北市萬華區西園路二段227之1號,25.0268456,121.4939119
榕?茶業批發實踐店,5,3,茶葉店,新北市板橋區實踐路59號,25.0066694,121.4638799
九龍城陳記香港茶,4.4,13,冰品飲料店,新北市板橋區南雅東路80號,25.0073572,121.4538737
清心福全板橋民治店-珍珠奶茶手搖飲料專賣店,3.5,138,無酒精飲料店,新北市板橋區民治街130號,25.0309118,121.4778262
小咪的店 早午餐,4.3,704,冰品飲料店,新北市板橋區民生路二段226巷6弄2號,25.0216742,121.4697049
泰繽紛????????????板橋南雅總店（原泰旺泰奶）,4.9,158,冰品飲料店,新北市板橋區南雅東路一號南雅夜市入口處左邊,25.0056641,121.4554453
好了啦-板橋南雅二店,3,3,冰品飲料店,新北市板橋區南雅東路5號,25.0056896,121.455297
好了啦-板橋南雅一店,5,4,冰品飲料店,新北市板橋區南雅東路104號,25.0080361,121.4535754
甘蔗牛奶大王,3.3,7,冰品飲料店,新北市板橋區南雅東路41號,25.0063866,121.454187
三良品茶府中店永久歇業,4.4,68,冰品飲料店,新北市板橋區館前西路77號,25.0071228,121.4574081
奶奶的熊/泰式奶茶（湳雅店）,4.9,14,冰品飲料店,新北市南雅東路120號十字路口,25.0083912,121.4534335
甘蔗?媽媽-板橋中山店,3.9,226,冰品飲料店,沒有地址,25.0103285,121.4625755
麥 木瓜牛奶,3.4,126,冰品飲料店,新北市板橋區南雅東路77號南雅西路一段174巷口土地公廟旁,25.0076599,121.4534839
猴子咖啡MONKEY CAFE,5,12,冰品飲料店,新北市板橋區僑中一街102巷3弄15號,25.012269,121.4460514
CoCo都可 合宜店,3.5,67,冰品飲料店,新北市板橋區合宜路81號1樓,24.9977744,121.4473831
小盛號甜點系奶蓋茶 板橋浮洲店,0,0,冰品飲料店,新北市板橋區僑中二街58號,25.0102799,121.446608
珍煮丹 板橋民治店,4.1,141,珍珠奶茶,新北市板橋區民治街131號,25.0308292,121.4778922
Hi飲吧（海底撈）,0,0,冰品飲料店,台北市萬華區桂林路1號4樓,25.037703,121.5061818
老賴茶棧台北西門店,3.2,94,冰品飲料店,台北市萬華區漢口街二段54-35號,25.04553,121.505952
五桐號 西門店,3.8,711,冰品飲料店,台北市萬華區西寧南路48-3號,25.044415,121.5062812
龜記茗品-西門店,4.3,979,冰品飲料店,台北市萬華區西寧南路50巷9號,25.0444507,121.5056807
甘物家 x 甘物日豆 板橋總店 豆花,4.7,420,冰品飲料店,沒有地址,25.0191784,121.4553801
拾?茶屋 板橋湳雅店,4.1,147,無酒精飲料店,新北市板橋區南雅南路一段5巷10號,25.0053904,121.4560815
果霸茶板橋湳雅店,4.2,52,冰品飲料店,新北市板橋區南雅南路一段42號,25.0060867,121.455759
阿婆珍珠奶茶,3.5,2,冰品飲料店,新北市板橋區溪崑一街86號,24.9896987,121.4290788
真功夫 黑糖刨冰｜手工豆花｜甜品專賣店,4.7,146,冰品飲料店,新北市板橋區溪北路64號,24.9896979,121.4278308
清心福全板橋篤行店珍珠奶茶手搖專賣店,3.6,111,冰品飲料店,新北市板橋區篤行路二段145號,24.988152,121.429957
珍煮丹 樹林站前店,3.4,86,冰品飲料店,新北市樹林區博愛一街36號,24.9908646,121.4257883
貢茶 溪北店,3.1,83,冰品飲料店,新北市板橋區溪北路3號,24.9906372,121.4266486
清心福全 漢生西店,3.1,192,飲料,新北市板橋區漢生西路84號,25.0193984,121.4628306
CoCo都可 板橋漢東店,4.1,328,珍珠奶茶,新北市板橋區漢生東路303號,25.0082737,121.4717679
享豆可綠豆沙牛奶專賣店,4.9,71,無酒精飲料店,新北市板橋區漢生東路366號,25.0071022,121.4720412
晶玉溏心蛋木瓜牛奶,5,1,冰品飲料店,新北市板橋區江寧路三段27號,25.0314709,121.4709845
芽米緹yummy tea,4.2,283,冰品飲料店,新北市板橋區北門街48號,25.0112397,121.4569231
好了啦超大杯(板橋府中店),5,5,冰品飲料店,新北市板橋區後菜園街54號,25.0101704,121.4561624
耕心園茶飲店,4,594,冰品飲料店,沒有地址,25.0284589,121.4612475
阿兩紅茶,4.2,143,無酒精飲料店,新北市板橋區文化路一段188巷18號,25.019507,121.466054
七盞茶 板橋民生店,4.5,52,冰品飲料店,新北市板橋區裕民街23號,25.0254362,121.4672131
芥菜種小花園,5,13,飲品分銷商,即將打烊：17:00 ? 開始營業時間：週二09:00,23.4857501,120.0843006
默沫手作飲品板橋四川店,4,22,冰品飲料店,新北市板橋區四川路一段131號,25.0046358,121.4599984
清心福全 板橋金華店,4,161,珍珠奶茶,新北市板橋區中正路291號,25.0193364,121.4552958
木昂手作（飲品專賣）板橋重慶店,4.9,21,冰品飲料店,沒有地址,25.0057503,121.4620039
喵喜喵喜-板橋僑一店,4.5,54,冰品飲料店,新北市板橋區僑中一街102巷1弄15?號,25.0120275,121.445951
CoCo都可 板橋莊敬店,4.4,261,珍珠奶茶,新北市板橋區莊敬路100號,25.024399,121.471128
水巷茶弄-板橋莊敬店,4.5,8,冰品飲料店,新北市板橋區莊敬路76號,25.025117,121.4716633
茶作純樸飲,4.4,12,冰品飲料店,新北市板橋區莊敬路82號,25.0250198,121.4715119
波比雪花冰,4.7,7,冰品飲料店,新北市板橋區莒光路133巷3號,25.0243172,121.472796
