name,city,dist,address,latitude,longitude
農村公園,板橋區,江翠里,吳鳳路50巷46號與雙十路3段交叉口,25.030237,121.471097
石雕公園,板橋區,江翠里,吳鳳路50巷(農村公園旁),25.029705,121.469765
八德公園,板橋區,忠翠里,雙十路二段與萬板路交叉口,25.025339,121.476989
四維公園,板橋區,陽明里,陽明街166號(新埔國小旁),25.025637,121.463641
玫瑰公園,板橋區,德翠里,綠堤街(市立聯合醫院板橋院區旁),25.025005,121.454759
國光公園,板橋區,中正里,中正路375巷48號(國光國小旁),25.020728,121.452756
資訊公園,板橋區,柏翠里,文化路與長江路口(華江橋頭),25.034674,121.476277
中山公園,板橋區,華江里,莊敬路179號,25.023086,121.471563
華江公園,板橋區,莊敬里,民生路二段與縣民大道交叉口,25.01931,121.471456
莊敬公園,板橋區,莊敬里,民生路二段120號(公園大鎮對面),25.019972,121.470802
環河公園,板橋區,香雅里,南雅西路二段301巷41弄(國光國小後面),25.017328,121.450906
華中公園,板橋區,浮洲里,僑中一街124巷底(四汴頭抽水站旁),25.01929,121.446655
永安公園,板橋區,永安里,雙十路一段25號,25.024356,121.477575
永豐公園,板橋區,雙玉里,永豐街124號,25.021024,121.476971
民生公園,板橋區,東丘里,民生路一段30號(板橋憲兵隊旁),25.013546,121.475976
介壽公園,板橋區,深丘里,館前東路、公園街、實踐路三角地帶(板橋地政事務所對面),25.00845,121.462714
和平公園,板橋區,廣德里,重慶路355號,24.998067,121.464484
忠孝公園,板橋區,仁愛里,國慶路149巷21弄16號,24.997207,121.460045
仁愛公園,板橋區,仁愛里,國慶路51號(忠孝公園旁),24.996371,121.460007
華德公園,板橋區,華德里,四川路二段245巷125號(信義國小對面),24.992597,121.453275
南雅公園,板橋區,華興里,南雅南路2段1之1號（光華商職對面）,25.004043,121.454768
廣福公園,板橋區,廣福里,廣權路五權公園旁(干誠路底),24.991446,121.462699
五權公園,板橋區,五權里,廣權路130號,24.992843,121.46525
重慶公園,板橋區,重慶里,重慶路擎天雙星旁,25.000192,121.463593
信義公園,板橋區,信義里,信義路150巷43-1號,24.991942,121.457472
崑崙公園,板橋區,崑崙里,大觀路三段240號,24.992834,121.429121
溪北公園,板橋區,堂春里,篤行路二段133號(沙崙國小對面),24.989418,121.431195
溪洲公園,板橋區,溪洲里,溪崑二街113號,24.988203,121.426243
華東公園,板橋區,華東里,華東路(華東停車場及湳仔溝旁),24.996224,121.448738
音樂公園,板橋區,"龍翠里,福翠里",大同街70號,25.027519,121.4805
公兒二公園,板橋區,福丘里,民權路和中山路交叉口,25.011375,121.4630698
台北紙廠簡易公園,板橋區,復興里,大觀路二段28號,25.002495,121.445972
光復簡易公園,板橋區,光復里,光環路1段7號光復國中右側,25.01805,121.483604
福德公園,板橋區,深丘里,區運路與新站路口,25.011565,121468056
六海園,板橋區,聯翠里,文化路與民生路口,25.02379,121.468071
親民公園,板橋區,中山里,大觀路二段265巷3弄53號,24.999258,121.444735
華陽公園,板橋區,華東里,南雅南路2段4巷、34巷與華東路交界點,24.996594,121.448881
大觀公園,板橋區,大觀里,僑中二街12巷旁,25.010686,121.446794
埔墘公園,板橋區,長壽里,光復路一段9號光復國中斜對面,25.015759,121.481537
大豐公園,板橋區,崑崙里,溪崑國中後面,24.999546,121.432531
浮洲運動公園,板橋區,華中里,僑中一街124巷與80巷交會處,25.01487,121.448812
萬坪公園,板橋區,新民里,文化路與民權路交叉口,25.013129,121.461153
溪頭公園,板橋區,溪頭里,溪頭街與華江一路間,25.033014,121.46731
稚匯公園,板橋區,溪頭里,華江一路與華江五路交叉口,25.035436,121.47282
時光公園,板橋區,柏翠里,華江橋旁（往板橋方向臨環河西路）,25.036651,121.479499
華江123木頭園,板橋區,柏翠里,華江一路與華江二路交叉口,25.035987,121.475339
懷石公園,板橋區,懷翠里,環河西路四段699巷與田單北街交叉口,25.031003,121.481236
望月公園,板橋區,宏翠里,新海路與溪頭街交叉口,25.029511,121.457609
藝香公園,板橋區,中正里,板城路與藝文二街及香社一路口,25.021973,121.450535
雙社公園,板橋區,香社里,板城路與香社一路及香社二路口,25.020355,121.44984
文丘公園,板橋區,中正里,環河西路與藝文一街口,25.023451,121.449947
公九公園(浮洲都市計畫區),板橋區,華東里,華東路(遠揚加州社區對面),24.997735,121.451095
馥華公園,板橋區,僑中里,僑中二街118號前,25.006452,121.445402
仁化綠地,板橋區,文翠里,文化路2段,25.03164,121.474093
幸福綠地,板橋區,幸福里,幸福路70巷底,25.020658,121.460496
府中綠地,板橋區,流芳里,東門街2巷36號旁,25.007582,121.457747
海山綠地,板橋區,九如里,民享街116巷3號旁,25.015618,121.478185
湳仔綠地,板橋區,湳興里,湳子一橋旁,25.009379,121.449903
光仁綠地,板橋區,雙玉里,中山路309巷底,25.021016,121.476938
板城綠地,板橋區,湳興里,板城路大觀橋旁,25.009288,121.451104
滿平綠地,板橋區,溪洲里,板林路與滿平二街口,24.98626,121.42511
民族綠地,板橋區,福丘里,民族路(加油站對面),25.0087,121.465665
綠二綠地,板橋區,中正里,中正路與新海橋交叉口左側26公尺,25.029044,121.45661
綠三綠地,板橋區,中正里,中正路與新海橋入口處左側１８公尺,25.028652,121.456238
綠四綠地,板橋區,中正里,中正路與新月一街交叉口左前方41公尺,25.025662,121.454002
國泰綠地,板橋區,福祿里,國泰街75巷45號前,25.004799,121.46823
海山國小旁綠地,板橋區,民族里,民族路151巷旁,25.008554,121.469207
雙十人行廣場,板橋區,忠翠里,文化路二段182巷7弄 ,25.028904,121.473452
遠東通訊園區,板橋區,鄉雲里,220新北市板橋區遠東路1號,24.99900114,121.4568503
湳仔溝綠地,板橋區,香雅里,湳仔溝,25.016384,121.4497
市定古蹟「台北放送局板橋放送所」,板橋區,國泰里,新北市板橋區民族路130巷67號,25.0074,121.464716
湳仔溝大排,板橋區,浮洲里、中山里、南興里,板城路至環河路,25.007737,121.451382
林本源園邸(花園),板橋區,流芳里,新北市板橋區西門街9號,25.01215,121.454727
板橋第二運動場區三角公園,板橋區,社後里,板橋區民權路117號,25.014767,121.458041
板橋第二運動場區社後公園,板橋區,社後里,板橋區民權路117號,25.014728,121.458073
板橋第二運動場區板信公園,板橋區,社後里,板橋區民權路117號,25.013712,121.458697
尋夢園地,板橋區,漢生里,文化路及漢生東路交叉口,25.01726,121.464398
富貴綠地,板橋區,富貴里,長壽街與光環路口,25.017853,121.482331
江子翠河口景觀河濱公園,板橋區,null,河川區域,25.03714408,121.4710516
江翠礫間水岸公園(蝴蝶公園),板橋區,江翠里,河川區域,25.025667,121.485167
綠光河岸公園,板橋區,網溪里,河川區域,25.01112,121.30583
西盛河濱公園,板橋區,瓊林里,河川區域,25.023639,121.443889
華江自行車教育園區(板橋華江寵物公園),板橋區,華江里,河川區域,25.035694,121.482083
浮洲藝術河濱公園,板橋區,福州里,河川區域,24.996639,121.438556
板橋環保公園,板橋區,浮洲里,河川區域,24.990333,121.438861
浮洲人工濕地,板橋區,浮洲里,河川區域,25,121.438611
新海三期人工濕地,板橋區,中正里,河川區域,25.024056,121.4485
新海二期人工濕地,板橋區,中正里,河川區域,25.029833,121.454194
新海一期人工濕地,板橋區,中正里,河川區域,25.029722,121.454694
華江人工濕地,板橋區,江翠里,河川區域,25.038944,121.475722
聲寶東南側廣場,板橋區,長安里,中山路1段206巷,25.01378,121.47114
崑崙活力廣場,板橋區,崑崙里,沙崙街9號,24.99378,121.43287
站前廣場,板橋區,新民里,文化路與新府路交叉口,25.014951,121.462825
光復賞鳥河濱公園,板橋區,光復里,河川區域,25.023444,121.4875
新北綠家園(埔墘段41-1地號等),板橋區,富貴里,新北市板橋區三民路二段29巷31弄15號南側,25.017705,121.48172
板橋動物之家寵物廣場,板橋區,null,新北市板橋區板城路28-1號,24.995439,121.448383
柏壽公園,板橋區,留侯里,新北市板橋區西門街69號(接雲寺前),25.008751,121.453772
板橋435藝文特區,板橋區,中正里,新北市板橋區中正路435號,25.0232493,121.4519263
埤墘公園,板橋區,埤墘里,板橋區萬板路82巷旁,25.023224,121.473763
馥華園美捐贈公園,板橋區,浮洲里,大觀路1段38巷口,25.0062,121.44472
環河公園旁綠地,板橋區,香雅里,板橋區南雅西路2段301巷41弄內,25.017328,121.450906
雙玉綠地,板橋區,雙玉里,新北市板橋區中山路二段309巷,25.01939,121.478405
玉光綠地,板橋區,玉光里,新北市板橋區縣民大道三段42號東北側,25.019049,121.472087
成都街60號旁廣場,板橋區,福德里,成都街60號旁,25.00538,121.46318
中山段919-1地號綠地,板橋區,民族里,板橋區民族路247巷7弄口,25.0087,121.47054
民族段915-2號綠地,板橋區,國泰里,新北市板橋區實踐路93巷43弄13號,25.00595682,121.466061
大華街182巷5號對面公園,板橋區,鄉雲里,大華街182巷5號對面,25.004338,121.4604218
溪崑國中旁綠地,板橋區,崑崙里,新北市板橋區莊崑路後段,24.99849519,121.4326531
埔墘綠地,板橋區,長壽里,本市板橋區三民路二段95巷31號旁,25.01649136,121.4812047
文化路2段182巷1弄南側人行廣場,板橋區,忠翠里,文化路2段182巷1弄南側,25.02890116,121.4720676
浮洲橋寵物公園,板橋區,浮洲里,板橋大漢溪右岸浮洲橋旁,24.993225,121.439622
浮洲高鐵橋下廊道廣場,板橋區,僑中里、歡園里,新北市板橋區大觀路一段38巷與大觀路二段174巷交叉口,25.004446,121.44239
國光段145及707地號綠地,板橋區,中正里,新北市板橋區中正路379巷17號對面,121.452947,25.022212
重慶路及縣民大道行人徒步區,板橋區,鄉雲里、福丘里,新北市板橋區縣民大道一段與重慶路交叉口,25.008713,121.459742
板橋大庭2585,板橋區,公館里,新北市板橋區漢生西路89巷5弄12號旁,121.461003,25.019382
府中廣場,板橋區,挹秀里,府中路、府後街及文化路交接處,25.00925574,121.4587845
民族公園,板橋區,深丘里,板橋區館前東路156巷前,25.00796198,121.4644471
浮洲遊戲場,板橋區,聚安里,234新北市永和區,25.01980305,121.5171361
浮州河濱運動公園,板橋區,null,220新北市板橋區僑中一街80巷,25.01546473,121.4488572
大漢橋下廣場,板橋區,宏翠里、溪頭里,民生路三段大漢橋下(橋墩編號P27-P29),25.03149287,121.4635981
江子翠抽水站綠地,板橋區,振義里,新北市板橋區萬安街92號旁,25.02400536,121.4839941
慈愛公園,三重區,慈愛里,仁美街108巷13號,25.080998,121.484948
五華公園,三重區,五華里,仁義街228巷12號,25.084047,121.494058
慈祐公園,三重區,慈祐里,仁愛街425巷9-1號,25.081623,121.491247
永盛公園,三重區,永盛里,車路頭街133號,25.076035,121.484715
永福公園,三重區,永福里,力行路二段162巷55號,25.076698,121.481438
慈化公園,三重區,慈化里,溪尾街327號,25.084554,121.488551
五常公園,三重區,五常里,五華街7巷30號,25.08079,121.496026
永豐公園,三重區,永豐里,永福街197巷6-1號,25.074408,121.478752
慈生公園,三重區,慈生里,三和路四段191巷78號,25.080132,121.48507
碧華公園,三重區,碧華里,溪尾街303號(東區圖書館)對面,25.083716,121.487499
廣一,三重區,溪美里,自強路四段84號,25.079653,121.490149
廣二,三重區,溪美里,自強路四段55號,25.078876,121.490998
親水公園,三重區,富貴里,吉祥街、富貴街交叉口,25.09074,121.49022
大山公園,三重區,富貴里,三賢街61號對面,25.088472,121.489121
太陽公園,三重區,碧華里,集英街和三賢路交叉口,25.08632,121.485744
自然公園(公3),三重區,富貴里,五華街、集賢路交叉口,25.089402,121.486787
進安公園,三重區,富貴里,仁義街底(五華國小旁),25.086583,121.493831
集賢環保公園,三重區,富貴里,集賢環保公園,25.090355,121.487288
仁義公園(公1、公2),三重區,五常里,仁義街26巷、37巷(高速公路旁),25.077258,121.498252
元信公園,三重區,五常里,元信一街,25.078296,121.496933
長青綠廊,三重區,五常里,仁義街,25.080081,121.497818
仁義廣場,三重區,五常里,元信3街,25.080694,121.49742
力行廣場,三重區,永福里,永福街10巷,25.076796,121.481234
永德公園,三重區,永德里,後竹圍街117巷6號,25.072788,121.488096
小永德公園,三重區,培德里,新北市三重區大智街159號對面綠地,25.07229,121.489674
厚德公園,三重區,厚德里,三和路三段一段170巷49號,25.072859,121.491086
大和平公園,三重區,立德里,忠孝路二段32號,25.070783,121.486425
小和平公園,三重區,培德里,忠孝路二段35號,25.071365,121.485743
後竹圍公園,三重區,永德里,自強路三段42巷11號,25.072721,121.485983
六合公園,三重區,六合里,自強路二段50巷22號,25.069235,121.487913
六張公園,三重區,福安里,六張街66號,25.069739,121.493608
三張公園,三重區,六合里,大智街188號,25.07041,121.490172
正義公園,三重區,雙園里,雙園街1號,25.068535,121.497476
三德公園,三重區,順德里,龍門路274巷36號,25.075355,121.500778
龍濱公園,三重區,龍濱里,秀江街28號,25.072981,121.50237
龍門公園,三重區,崇德里,仁孝街62號,25.074455,121.497931
介壽公園,三重區,尚德里,三和路三段99號〈高速公路匝道〉,25.072475,121.494229
大同公園,三重區,民生里,三重區大同北路186號,25.0663418,121.490773
信義公園,三重區,錦通里,文化北路、信義西街交叉口,25.0647565,121.498581
中山藝術,三重區,中山里,新北大道、重新路交叉口,25.0607692,121.4884178
大智公園,三重區,中山里,大同北路95號對面,25.063267,121.494516
開元公園,三重區,開元里,開元街1號,25.066096,121.503998
三民公園,三重區,田中里,忠孝路三段40巷51號,25.065531,121.483024
福田公園,三重區,福田里,三民街256號,25.067437,121.479627
聯邦公園,三重區,田心里,中華路125號,25.06403,121.483702
過圳公園,三重區,過田里,過圳街19號〈公所後面〉,25.060179,121.488221
興華公園,三重區,光田里,中華路5號,25.0602617,121.4844145
重陽公園,三重區,重明里,重陽路一段60巷101號,25.0577875,121.4834988
重新公園,三重區,福德里,重新路4段254-1號重新橋下,25.053113,121.48545
忠孝公園,三重區,二重里,忠孝路3段127巷口,25.063215,121.479579
同仁公園,三重區,二重里,大有街1-5號同仁宮對面,25.0659553,121.4757462
二重公園,三重區,二重里,頂崁街210巷28弄,25.066567,121.475178
大有公園,三重區,大有里,疏洪東路榖保家商後側,25.068237,121.470644
新北綠家園(永德段914),三重區,永發里,中正北路315巷6弄68號旁,25.072825,121.475959
德厚公園,三重區,德厚里,重新路5段283號對面,25.0491386,121.4787985
神農公園,三重區,五谷里,五谷王北街先嗇宮旁,25.0528054,121.4729882
谷王公園,三重區,谷王里,五谷王北街146號後側,25.0533406,121.47631
頂崁公園,三重區,谷王里,興德路旁,25.0548467,121.4741608
光復公園,三重區,中興里,光復路1段146號旁,25.0482308,121.4697643
群光公園,三重區,頂崁里,神農街頂文路交界,25.0566718,121.471776
同安公園,三重區,福利里,中央南路、福德南路交叉口,25.0594608,121.5016511
光興公園,三重區,光輝里,正義南路62號之1旁,25.0590567,121.498967
同安公園,三重區,同慶里,正義南路、同安東街交叉口,25.0574426,121.4989617
菜寮公園,三重區,菜寮里,中寮街57巷18號,25.0579178,121.492854
玫瑰公園,三重區,光明里,集美街112巷,25.054274,121.489917
港墘公園,三重區,清和里、福利里、光輝里、同慶里、,福德南路,25.0602429,121.5022492
機場捷運綠地,三重區, 成功里,環河南路環河南路222號附近,25.0567518,121.4939595
溪美大排公園,三重區,富貴里,集賢路與如意街交叉,25.089544,121.487639
三重環保公園,三重區,德厚里,河川區域,25.0435,121.474083
新北綠家園集智綠地(富貴段467),三重區,碧華里,五華街集智街,25.086836,121.487647
文小綠地,三重區,五常里,元富二街、元信二街,25.07899,121.496089
原住民主題園區,三重區,順德里,河川區域,25.061389,121.478056
疏洪追風公園,三重區,德順里,河川區域無住址,25.073986,121.460721
疏洪中央公園,三重區,五長里,河川區域,25.068028,121.464583
疏洪圳邊公園,三重區,五長里,河川區域無住址,25.089611,121.450556
鴨鴨遊戲場,三重區,null,河川區域,25.04942,121.49178
疏洪親水公園,三重區,五長里,河川區域,25.066639,121.468722
疏洪荷花公園,三重區,五長里,河川區域,25.065639,121.475861
幸福水漾公園,三重區,五長里,河川區域,25.060898,121.478613
二重疏洪運動公園,三重區,五長里,河川區域,25.049833,121.482333
樂遊天地,三重區,五常里,河川區域,25.061,121.476139
瀑布滑草場,三重區,重明里,河川區域,25.05992613,121.4798192
新北綠家園(中興段796-1),三重區,null,重新路5段609巷,25.04506712,121.4680063
二重公園,三重區,二重里,疏洪東路二段,25.066168,121.475333
中民段804-1,三重區,平和里,新北市三重區光興街128號,25.05956,121.494943
三重456、462,三重區,成功里,本市三重區環河南路及成功二街交口西側,121.487387,25.047944
三重寵物公園,三重區,龍濱里,三重區淡水河畔龍門陸橋旁,25.072287,121.5044
洛陽公園,三重區,田心里,241新北市三重區洛陽街49巷,25.063078,121.481398
三重仁興1038-1,三重區,溪美里,新北市三重區溪尾街27巷南側,121.493651,25.076087
三重大同南1026,三重區,忠孝里,新北市三重區大同南路78巷23號旁,121.497139,25.059565
神農百草公園,三重區,五谷里,三重區五谷王北街77號(先嗇宮)對面,25.050425,121.475524
永德900,三重區,永豐里,新北市三重區力行路二段76巷21號,121.480793,25.073636
熊猴森樂園,三重區,null,河川區域,25.05668617,121.4815627
鴨鴨公園,三重區,null,河川區域,25.04894237,121.4908327
婚紗廣場,三重區,null,河川區域,25.05482848,121.4783506
溪美河濱公園,三重區,null,河川區域,25.09191,121.49205
清穗公園,中和區,清穗里、自強里,新北市中和區華順街二巷內民德停車場後方及民德路、華順街口,24.999364,121.467054
華福公園,中和區,明德里、壽德里,新北市中和區華順街105號對面,24.997055,121.465119
明德公園,中和區,明德里,新北市中和區民德路208號對面及274號對面(二區),24.996469,121.467941
安邦公園,中和區,連城里,新北市中和區連勝街與安邦街口,24.996873,121.496226
自強公園,中和區,自強里,新北市中和區莒光路、國光街口,25.000136,121.471437
員山公園(第二期),中和區,積穗里、嘉新里,新北市中和區員山路455巷內,25.004151,121.480102
嘉穗公園,中和區,嘉穗里,新北市中和區民利街9巷內,24.998718,121.480655
景新公園,中和區,景南里,中和區景新街467巷50弄三介廟旁,24.988393,121.515704
中興公園,中和區,中興里,中和區中興街263巷74號對面,24.988171,121.500614
復興公園,中和區,復興里,新北市中和區復興路280巷內,24.991559,121.502329
秀山公園,中和區,秀福里,新北市中和區自立路15巷內,24.995828,121.52354
中和公園(823公園),中和區,安樂里、安平里,中安街、永貞路、安樂路及安平路間,25.001988,121.51389
廟美綠林小徑,中和區,福和里,新北市中和區中山路2段181巷旁、廣福街112巷間,25.001413,121.50208
金山板南公園,中和區,復興里,新北市中和區板南路(南山路及中興街間),24.992605,121.501567
泰隆公園,中和區,中原里,新北市中和區橋和路、福祥路口,25.00794,121.498129
民樂人行廣場,中和區,安穗里,新北市中和區民樂路17號中和郵局後方,25.001723,121.482565
華新人行廣場,中和區,正南里,新北市中和區興南路2段79巷內,24.984521,121.506828
民享藝文特區,中和區,民有里,新北市中和區自治街、民治街間,25.003568,121.475932
元隆公園,中和區,中原里,新北市中和區立言街與板南路口附近,25.007379,121.484941
壽德公園,中和區,壽德里,新北市民德路與壽德街口(二區),24.994101,121.466701
福美公園,中和區,佳和里,新北市中和區莊敬街49巷20弄,25.0060839,121.5015682
瓦�s溝沿線綠帶,中和區,漳和、佳和、瓦�h、泰安、枋寮里,新北市中和區勝利路至水源路127巷間水利地(南工路32巷底),25.005779,121.505664
廟仔尾溝加蓋綠帶,中和區,福祥里、佳和里,新北市中和區中山路二段174巷至莊敬橋間綠帶,25.003128,121.50111
南山溝加蓋綠帶,中和區,福南里,新北市中和區南山路到興南路二段74巷間綠帶,24.984638,121.505276
圓通綠廊,中和區,力行里,新北市中和區連勝街至中正路間綠帶 ,24.99475,121.49719
中和大排旁簡易公園,中和區,福真里,新北市中和區中山路二段322巷內,25.003632,121.49449
中坑公園,中和區,灰�h里,新北市中和區員山路及圓通路交接路口,24.98527,121.483868
興南路二段261巷口綠帶,中和區,內南里,新北市中和區興南路二段261巷口,24.981472,121.502556
華中橋四面邊坡綠帶,中和區,福真里、福善里、中原里,新北市中和區華中橋下,25.006352,121.495292
板南抽水站旁綠帶,中和區,德行里、中興里,新北市中和區板南路中正路口,24.993075,121.499209
花曆公園,中和區,中原里,新北市中和區中原街旁 ,25.011585,121.484965
樟樹公園,中和區,中原里,新北市中和區環河西路三段近永福宮 ,25.007271,121.494258
光之公園,中和區,中原里,新北市中和區中原東街與中原五街之間 ,25.011896,121.487066
風之公園,中和區,中原里,新北市中和區中原街與中原五街之間 ,25.010167,121.488233
綠之公園,中和區,中原里,新北市中和區中原東街與中原六街之間 ,25.012929,121.48588
水之公園,中和區,中原里,新北市中和區中原街與中原西街 ,25.013136,121.484264
員勝公園,中和區,員富里,新北市中和區中正路二段與員山路交叉口,25.01064,121.478712
碧河公園,中和區,碧河里,新北市中和區健康路與建八路口及連城路174巷,24.998013,121.492509
民有公園,中和區,員富里、民有里,新北市中和區中山路三段環球購物中心後方,25.008452,121.474344
山北公園,中和區,福美里,新北市中和區莊敬街49巷29弄及33巷36弄之間,25.006335,121.501581
錦和運動公園,中和區,錦中里,新北市中和區錦和路350號,24.993299,121.488309
立人街26號前綠化點,中和區,秀水里、秀明里,中和區立人街26號,24.994021,121.518043
民生里新北綠家園,中和區,民生里,中和區民生街93號旁,25.004569,121.468379
南山820-4,中和區,景文里,中和區景安路132巷與明義街11巷口,24.994434,121.503704
德穗綠家園(莒光44),中和區,德穗里,中和區莒光路78號後面,25.002937,121.471833
福祥公園,中和區,福祥里,福祥路90巷與莊敬路31巷至莊敬路交叉口,25.005791,121.500005
員山公園(第一期),中和區,積穗里、嘉新里,新北市警察局中和第二交通分隊旁,25.002227,121.477899
華中河濱公園(恐龍公園),中和區,華中里,河川區域,25.009306,121.494944
秀峰公園,中和區,秀峰里,新北市中和區景德街5號,24.991097,121.51896
佳和公園,中和區,佳和里,新北市中和區中山路二段64巷7弄,25.004679,121.502684
嘉新公園,中和區,嘉新里,中和區民安街178號,24.999956,121.4777058
中和動物之家寵物廣場,中和區,null,新北市中和區興南路三段100號,24.976299,121.488565
中和烘爐地9,中和區,華新里,新北市中和區華新街143巷106弄底,121.506622,24.978335
仁愛公園,永和區,中溪里，保順里,仁愛路、永平路、保安路、保生路間,25.0113818,121.5036243
保福社區公園,永和區,保福里,保福路三段2號之1,25.015634,121.508566
中正橋頭小公園,永和區,網溪里,中正橋頭,25.016573,121.516273
竹林路91巷公園,永和區,上林里,竹林路91巷,25.01263,121.521097
公一公園,永和區,保順里,保生路55號旁,25.011631,121.504641
民族社區公園,永和區,民族里,民有街25巷,24.996578,121.517531
雙和里社區公園,永和區,雙和里,雙和街37巷與中和街305巷交叉口,25.002031,121.508649
正興公園,永和區,正興里,中興街10巷31號旁,25.011039,121.516736
永興公園,永和區,永興里,豫溪街57巷10弄11號右側（美聯社對面）,25.010855,121.517683
保生綠帶,永和區,新生里,新生路218 號附近(永和幼兒園保生分班前),25.012941,121.505203
秀朗廣場,永和區,店街里,中正路465巷,25.005882,121.51637
三角公園,永和區,秀和里,永元、永利、林森路,25.00287,121.522493
宜安綠帶,永和區,智光里,中正路、安樂路與中和區宜安路交叉路處,24.993523,121.512247
民治街早市公園,永和區,民治里,民治街60號對面(民治市場瓦窯溝旁),24.997982,121.517978
民享街黃昏市場公園,永和區,智光里,民享街23巷,24.995222,121.516204
國防帳務中心廣場,永和區,安和里,水源街41號,25.004034,121.510011
文化段226地號,永和區,河堤里,永和路二段425巷60號,25.017509,121.513701
文化段654-2地號,永和區,頂溪里,忠孝市民活動中心停車場入口對面(林得福立委服務處旁),25.016533,121.515339
民權段634-1地號,永和區,民族里,民族街178巷口,24.997143,121.517964
陽春公園,永和區,雙和里,中和路305巷與389巷交叉口,25.000881,121.506987
百獅公園,永和區,民族里,民有街92巷與25巷交叉口,24.996046,121.517231
民族街43巷公園,永和區,民族里,民族街27~43巷,24.99956,121.519856
大新社區公園,永和區,大新里,自強街6巷~8巷,25.007904,121.514525
中興社區公園,永和區,永興里,中興街68巷,25.011702,121.517529
水源社區公園,永和區,水源里,保平路177巷,25.005021,121.509756
民治社區公園,永和區,民治里,智光街22巷,24.9992252,121.5181237
復興里社區公園,永和區,復興里,永和路2段286巷,25.015538,121.516794
信義路17巷9弄綠帶,永和區,信義里,信義路17巷9弄8號,25.0113619,121.513864
永和國小旁綠美化據點,永和區,潭安里,中正路281號旁,25.001077,121.517474
光復街警察宿舍綠地,永和區,網溪里,光復街60巷32號旁,25.016931,121.51818
安樂段316地號,永和區,潭墘里,安樂路198巷2弄,25.001678,121.515934
永和營管中心,永和區,保順里,保順路8號,25.01155,121.503455
綠寶石河濱公園,永和區,網溪里,河川區域,25.0155,121.504944
福和運動公園(永福橋兒童遊戲場),永和區,福和里,河川區域,25.007528,121.527222
秀朗追風廣場,永和區,立德里,河川區域,24.993889,121.529667
竹林路39巷公園,永和區,上林里,竹林路39巷2號,25.014274,121.518051
新北綠家園(大新段631地號),永和區,大新里,自強街36巷2號,25.007622,121.516433
新北綠家園(永寧街135巷綠地,永和區,福和里,永寧街135巷2號,25.004599,121.518191
保生段764地號,永和區,保順里,仁愛路352巷,25.007987,121.500836
新北綠家園(得和段484地號,永和區,得和里,秀朗路一段196巷16弄12號,25.0103251,121.5145353
民治段242-2地號,永和區,民治里,民有街23巷,24.9971565,121.5174871
國光段456地號,永和區,豫溪里,國光路97號旁,25.009606,121.518086
新北綠家園(安樂段678、679、680地號),永和區,潭墘里,安樂路154巷1弄6號旁,25.000523,121.514684
新北綠家園(文化段940地號),永和區,頂溪里,文化路16巷5弄旁,25.015434,121.514671
永福段11、15、16、17、19-1及20-1地號,永和區,桂林里,竹林路91巷64號,25.013928,121.521698
綠光河岸公園,永和區,網溪里,正橋至永福橋下高灘地,25.019641,121.517136
福和段1406.1407.1407-1.1410.1411.1416地號,永和區,福和里,福和路245巷,25.00706,121.51816
保平路292巷(桂花巷),永和區,保平里,保平路292巷,25.00508,121.50768
國光段682、683、684、685地號,永和區,光明里,中正路654巷21號,25.00508,121.50768
永平段181地號,永和區,中溪里,永平路238巷12號旁,5.00508,121.50768
保福段1457-1地號,永和區,中溪里,仁愛路236號旁,25.01179,121.50832
大新段366地號(豫溪里香草園圃),永和區,豫溪里,永和區中正路609巷28號旁,25.008744,121.515884
國光段900、901、902、903地號,永和區,光明里,大新街71巷3號旁,25.00833859,121.5175302
大新段234地號,永和區,豫溪里,豫溪街52巷25號,25.008901,121.515759
仁愛段370地號,永和區,上溪里,仁愛路52巷1號前,25.013577,121.513818
水源段717-1地號,永和區,水源里,永貞路287巷2弄14號前,25.005596,121.510447
中正橋派出所旁小公園,永和區,頂溪里,永和路2段303號旁,25.0164408,121.5158996
西盛公園,新莊區,光正里,龍安路與西盛街口,25.017305,121.42748
四維公園,新莊區,南港里,四維路186巷旁,25.02142,121.421933
龍鳳公園,新莊區,龍鳳里/裕民里,龍安路丹鳳國中對面,25.021637,121.416719
萬安公園,新莊區,龍安里,龍安路龍安橋頭,25.019425,121.419817
後港公園,新莊區,後港里,建安街26巷4號旁,25.025791,121.428723
新泰公園,新莊區,忠孝里,公園一路112號旁,25.037514,121.445235
富國公園,新莊區,富國里,富國路與福營路口,25.026273,121.420495
龍福公園,新莊區,龍福里,中正路929巷23號對面,25.019998,121.411091
福營公園,新莊區,福營里,福營路29號旁,25.03254,121.437396
雙福公園,新莊區,福營里,後港一路(後港抽水站旁),25.027809,121.43019
瓊泰公園,新莊區,瓊林里,瓊泰路瓊泰橋旁,25.0294557,121.443009
後港新公園,新莊區,後德里,後港一路與民安路口,25.026004,121.424369
福營休閒廣場,新莊區,四維里/八德里,四維路福營行政中心旁,25.023945,121.424415
新樹公園,新莊區,西盛里,新樹路647號對面,25.003429,121.433004
福營綠廊,新莊區,福營里,中正路輔仁大學對面,25.032414,121.434001
水源地,新莊區,丹鳳里,新莊區壽山路115號斜對面,25.04068,121.399
青年公園,新莊區,丹鳳里,新莊區壽山路61號對面,25.032726,121.410387
長青公園,新莊區,思賢里,博愛路與長青街口,25.042493,121.456435
